relationship,guidance,social,collaboration,funding,benefits,publications,teaching,careersupport,Age,Gender,LatinoHispanic,MiddleEastern,African,SouthAsian,EastAsian,OtherEth,Africa,Asia,Australasia,NorthCentralAmerica,SouthAmerica,PhDReason,HoursWorked,HoursMeeting,Anxiety,Bullying,Discrimination,Caring,Class1,Class2,Class3,Class4,Class5,Class6,Class,ID
3,4,3,1,4,5,6, ,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,.981,.002,.016,0,.001,2,5641
4,4,2,6,4,2,6,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,.278,.003,.707,0,.012,4,5646
6,5,5,6,5,5,5, ,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.005,0,.995,6,5648
3,3,3,5,4,4,4,4,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.98,.001,.018,.001,0,2,5654
2,3,0,3,4,0, ,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,.095,.368,.443,0,.093,0,3,5656
6,6,5,6,6,6,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.001,0,.999,6,5664
0,0,0,1,5,4,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,.74,0,0,0,.26,0,1,5665
6,6,6,4,6,0,6,2,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,.336,0,.664,6,5666
3,0,4,2,5,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.004,.014,.961,0,.02,0,3,5672
6,5,4,5,6,3,6, ,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,.014,0,.986,6,5676
3,3, ,3,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,.001,.014,.983,.001,.001,0,3,5677
6,5,1,2,5,1,1,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.993,0,.007,4,5679
1,0,1,6,6,6,6,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,.037,0,0,.963,0,5,5681
0,0,5,1,0,3,3,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,.026,0,0,0,.974,0,5,5682
3,4,4,4, ,5,5, ,4,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,.95,0,.029,0,.021,2,5685
4,5,5,3,6,4,3,3,5,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,.134,0,.282,0,.583,6,5686
5,5,3,3,5,3,5,3,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,.008,0,.813,0,.178,4,5691
4,2,4,4,5,4,3,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,.766,.003,.221,0,.011,2,5693
4,4,3,4,1,4,5,3,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,.302,.002,.671,0,.025,4,5695
3,5,5,3,6,5,5,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.949,0,.032,0,.019,2,5702
4,5,5,4,6,6,3, ,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.326,0,.424,0,.25,4,5706
4,2,2,2,6,6,2,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,.87,.033,.096,0,.001,2,5707
6,5,4,3,5,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.971,0,.028,4,5708
6,4,5,2,6,6,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.194,0,.806,6,5712
6,4,6,6,6,6,3,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,.049,0,.951,6,5714
1,2,2,2,5,3,1,3,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,.053,.004,.001,0,.942,0,5,5718
3,0,2,0,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,.047,0,.95,0,.003,0,3,5720
2,6,0,6,6,5, , ,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,.988,0,.003,.009,0,2,5721
0,5,0,3,0,0,1,3,4,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,.366,.014,0,0,.62,0,5,5724
5,5,5,4,4,5,3,4,4,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,.002,0,.245,0,.752,6,5727
5,3,3,0,0,5,1,5,2,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,.03,.253,.717,0,0,4,5728
6,6,6,6,6,5,6,5,6,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,6,5732
5,5,4,5,2,3,4,3,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,.004,0,.933,0,.062,4,5733
5,2,4,3,3,4,1,5,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,.065,.02,.91,0,.005,4,5734
6,6,5,4,6,1,4, ,6,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,.022,0,.978,6,5737
6,6,4,5,6,5,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.173,0,.827,6,5740
4,4,4,3,4,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,.135,.529,.336,0,0,3,5746
3,3,6,5,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,.725,.214,.059,.003,0,2,5748
4,4,5,4,6,4,3,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.302,0,.332,0,.366,6,5751
5,4,4,5,3,3,4,4,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,.003,0,.307,0,.691,6,5752
2,1,4,3,6,3,5,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.846,.002,0,.153,0,2,5753
1,1,2,3,6,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,.034,.004,0,0,.962,0,5,5756
4,5,3,3,5,5,2, ,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,.362,.004,.615,0,.019,4,5758
5,4,5,3,3,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,.019,.002,.963,0,.016,4,5759
6,5,4,5,5,5,1,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.602,0,.397,4,5760
0,2,2,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,.976,0,0,0,.024,0,1,5768
4,2,4,6, ,6,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.752,.001,.214,0,.034,2,5769
5,5,5,5,4,5,3, ,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.003,0,.372,0,.624,6,5770
6,6,5,6,6,3, ,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.004,0,.996,6,5771
4,0,0,5,6,0,3,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,.134,.844,.022,0,0,3,5773
6,5,6,3,2,6,4, ,4,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,.123,0,.877,6,5774
0,0,1,0,3,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,.975,0,0,0,.025,0,1,5775
6,5,5,6,5,5,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,.004,0,.996,6,5776
4,4,3,4,3,1,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,.237,.027,.734,0,.002,4,5780
5,0,1,1,0,0,3, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,3,5784
6,6,6,4,3,6,4,6,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,.01,0,.99,6,5785
0,0,2,0,3,1,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,.964,0,0,0,.036,0,1,5790
6,6,5,5,5,5,1, ,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.037,0,.963,6,5791
5,5,6,6,6,4,3, ,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.053,0,.946,6,5793
0,0,0,0,4,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,.993,0,0,0,.007,0,1,5794
6,5,6,6,6,6,6,6,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,5797
6,5,4,6,0,6,4,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,.558,0,.442,4,5798
3,5,3,5,5,5,0,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,.936,.002,.062,0,0,2,5806
3,4,6,4,6,5,5,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,.968,0,.017,0,.014,2,5808
3,3,5,3,2,4,3,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.975,.002,.021,.001,0,2,5810
6,6,5,6,6,6,3,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5817
5,5,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,.001,.233,.766,0,0,4,5820
3,2,4,5,2,6,5,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.989,.001,.007,.003,0,2,5821
5,5,3,4,2,2,4, ,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,.003,0,.835,0,.162,4,5827
2,2,4,2,4,1,1,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,.004,.08,.026,0,.891,0,5,5829
3,5,4,6,5,5,3,6,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.834,0,.057,0,.109,2,5831
5,4,5,4,4,4,1,0,5,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,.011,0,.87,0,.119,4,5836
4,2,1,3,2,3,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.031,.952,.016,0,0,3,5838
5,6,5,3,5,2,3,5,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.002,0,.625,0,.372,4,5841
0,0,2,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,.992,0,0,0,.008,0,1,5848
1,3,2,2,2,2,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,.279,.012,.005,0,.704,0,5,5849
6,6,6,4,6,6, , ,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.041,0,.959,6,5853
3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,.013,0,.987,0,0,0,3,5854
6,5,6,6,6,6,6, ,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,.001,0,.999,6,5855
1,2,3,5,0,2,5,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,.003,.083,.001,0,.913,0,5,5858
6,4,5,6,5,5,5,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,.038,0,.962,6,5859
6,6,0,5,4,5,5,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.266,0,.734,6,5862
6,6,6,5,6,6, , ,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.003,0,.997,6,5865
1,1,6,4,5,0,3,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,.039,0,0,.96,0,5,5866
2,2,3,1,6, ,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,.007,.359,.028,0,.606,0,5,5871
5,4,5,5,5,4,3,4,4,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,.005,0,.279,0,.717,6,5872
5,5,4,6,3,6,3,3,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,.008,0,.863,0,.129,4,5877
0,1,5,0,5,1,2,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,.067,0,0,0,.933,0,5,5879
2,4,4,5,2,5,0,5,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.991,0,.001,.007,0,2,5880
2,0,1,0,0,0,4,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,.629,.001,.171,0,.199,0,1,5881
2,2,2,2,3,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.011,.462,.065,0,.463,0,5,5885
6,6,6,3,5,6,2,5,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,.014,0,.986,6,5887
4,5,5,4,5,3,3,5,6,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,.02,0,.076,0,.903,6,5890
0,0,0,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,.99,0,0,0,.01,0,1,5891
4,0,1,3,6,1,4,2,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.581,.363,.056,0,0,2,5894
4,2,2,3,4,2,4,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.658,.061,.28,0,.001,2,5895
1,1,4,1,3,1,0,5,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,.05,.002,0,0,.948,0,5,5896
1,2,4,3,5,4,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.001,.019,0,0,.98,0,5,5897
5,5,5,4,5,5,4,6,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,.016,0,.984,6,5898
5,6,4,4,2,3,2,4,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,.002,0,.959,0,.038,4,5899
3,2,3,1,4,3,5, ,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,.839,.144,.005,.012,0,2,5901
5,4,0,5,1,0,3,2,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,.003,.004,.99,0,.002,4,5904
6,1,6,5,1,5,3,2,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,.002,0,.844,0,.154,4,5909
2,1,0,0,2,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,.813,0,.128,0,.059,0,1,5911
6,6,6,5,4,5,4,6,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,.002,0,.998,6,5913
3,1,6,5,6, ,2, ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.992,.001,.004,.003,0,2,5914
2,0,2,2,1,5,0,3,2,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,.085,.041,.09,0,.784,0,5,5917
5,6,4,6, ,6, ,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,.002,0,.998,6,5918
5,3,3,3,2,3, , ,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.023,.044,.928,0,.004,4,5919
3,4,2,5,4,5,0, ,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.952,0,.043,0,.004,2,5921
1,0,1,3,3,3,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,.335,.003,.001,0,.66,0,5,5922
0,1,1,1,3,3,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,.885,0,0,0,.115,0,1,5929
3,2,3,1,5,6,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.001,.222,.684,.001,.091,0,3,5930
5,5,6,5,4,4,5,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,.002,0,.241,0,.757,6,5932
6,0,3,6,1,3,5,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.002,0,.824,0,.174,4,5938
4,4,4,4,3,3,2,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.28,.005,.707,0,.007,4,5942
5,3,1,6,4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.001,0,.034,0,.965,6,5952
4,6,3,5, , ,4, ,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.041,0,.359,0,.599,6,5957
5,4,4,6,6,6,6,5,5,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,.004,0,.996,6,5963
4,5,3,5,1,4,3,4,3,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,.139,0,.807,0,.053,4,5967
4,1,3,3,5,3,1,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,.742,.126,.132,0,0,2,5974
6,5,5,6,5, , , , ,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,.093,0,.907,6,5975
3, ,4,0,0,4,0, ,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,.001,.308,.668,.01,.013,0,3,5982
2,2,5,1,5,6,3,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,.636,.001,0,.364,0,2,5991
1,2,2,2,5,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,.05,.007,.001,0,.943,0,5,5993
0,0,0,1,6,5,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,.633,0,0,0,.367,0,1,5995
6,5,2,6,6,6,0,4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.501,0,.499,4,6003
2,0,1,0,2,5,0, ,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.749,0,.073,0,.178,0,1,6004
3,1,2,3,5,4,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,.675,.185,.002,.138,0,2,6007
2,2,4,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.052,.016,.09,0,.842,0,5,6010
0,0,3,1,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,.874,0,0,0,.126,0,1,6011
5,5,5,5, ,1,3, ,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.003,0,.809,0,.188,4,6012
5,6,6,6,1,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,.001,0,.354,0,.645,6,6013
4,2,5,4,5,6,1, ,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.815,.003,.171,0,.012,2,6015
5,5,1,4,5,6,3,5,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,.01,0,.62,0,.37,4,6016
0,0,2,6,6,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,.162,0,0,0,.838,0,5,6019
5,4,4,2,6,6,0,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,.045,.003,.936,0,.016,4,6020
2,1,2,4, ,2,3, ,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,.002,.686,.023,0,.289,0,2,6021
4,3,4,5,4,3,3,3,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.449,0,.496,0,.054,4,6025
4,4,2,4,5,3,3,3,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,.408,.011,.577,0,.004,4,6029
0,2,2,0,6,3,2,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,.209,0,0,0,.791,0,5,6030
5,5,5,4, ,6,1, ,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.007,0,.635,0,.357,4,6033
6,3,3,2,1,3,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.001,.008,.989,0,.002,4,6035
2,3,3,4,3,6,5, ,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,.986,0,0,.013,0,2,6036
6,6,6,0,0,3,6, ,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.561,0,.439,4,6037
3,2,1,0,6,3,1,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,.003,.203,.761,.001,.032,0,3,6038
5,4,2,3,6,6,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,.048,.005,.937,0,.01,4,6040
1,2,6,4,6,3,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,.012,0,0,.988,0,5,6041
3,2,3,0,2,3,0, ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,.005,.009,.977,0,.009,0,3,6046
3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.094,0,.905,0,0,0,3,6049
2,1,2,1,0,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,.51,.005,.346,0,.139,0,1,6054
2,4,4,2,5,2,1, ,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,.92,.006,.001,.073,0,2,6055
6,5,2,6,4,3,5,4,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,.07,0,.93,6,6056
5,4,5,3,2,5,3,2,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.01,0,.663,0,.327,4,6057
2,2,5,4,6,5, ,5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,.934,0,0,.066,0,2,6058
4,4,6,2,6,6,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,.64,.004,.344,0,.012,2,6062
6,3,5,5,5,5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.001,0,.649,0,.35,4,6070
3,3,3,6,6,6,3,0,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,.987,0,.012,0,0,2,6071
6,6,1,4,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,.998,0,.001,4,6075
5,3,4,5,6,5,4,4,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,.041,0,.676,0,.283,4,6078
5,4,5,4,3,6,4, ,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,.018,0,.725,0,.257,4,6080
 ,4,4,2,4,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,.017,.153,.392,.325,.113,0,3,6083
1,1,4,1,6, ,1, ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,.05,.002,0,0,.948,0,5,6084
0,6,5,0,3,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,.015,.008,0,0,.977,0,5,6085
6,6,5,6,6,6, , ,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.003,0,.997,6,6088
4,2,6,3,5,5,5,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.851,.001,.133,0,.015,2,6090
0,0,1,1,4,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,.961,0,0,0,.039,0,1,6091
2,6,4,3,5,5,2,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,.996,0,.003,.001,0,2,6092
0,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,.995,0,0,0,.005,0,1,6094
1,0,1,4,4,6,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,.009,.001,0,0,.99,0,5,6095
4,4,6,5,5,5,1, ,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,.423,0,.511,0,.066,4,6096
6,6,6,5,5,5,2, ,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.014,0,.986,6,6098
5,5,5,2,1,5,2,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,.006,0,.832,0,.162,4,6099
6,5,5,5,3,5,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.188,0,.812,6,6100
4,3,4,5,1,3,3,3,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,.342,.001,.635,0,.022,4,6101
5,5,5,4,5,3,4,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.005,0,.629,0,.366,4,6102
5,2,1,6,6,5,1, ,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,.089,.077,.833,0,.002,4,6105
